"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
3.1987374809563e-39,0.451934579571092,0.457,0.335,8.03842728964319e-35,"EIF1B","CD14 Mono"
3.97079709441503e-39,-0.483678625964051,0.401,0.493,9.97861309826497e-35,"MIDN","CD14 Mono"
5.91559341309015e-39,-0.642809323497027,0.385,0.475,1.48658862470956e-34,"GIMAP7","CD14 Mono"
7.16412614650294e-39,0.330038363375639,0.669,0.548,1.80034490061619e-34,"NDUFA1","CD14 Mono"
7.30262407459888e-39,1.00620448327933,0.146,0.076,1.8351494299467e-34,"TBC1D7","CD14 Mono"
1.20964019182488e-38,-0.74076559702903,0.293,0.385,3.03982580205591e-34,"PTAFR","CD14 Mono"
1.31775662959939e-38,-0.369432150872495,0.701,0.75,3.31152241018328e-34,"NCF2","CD14 Mono"
1.67460235935758e-38,-0.301204743390662,0.835,0.879,4.2082757290656e-34,"BRI3","CD14 Mono"
2.78323451103373e-38,-1.01321200851152,0.304,0.381,6.99426832622776e-34,"ANKRD44","CD14 Mono"
2.88107321585238e-38,1.06678662797833,0.399,0.292,7.24013699143703e-34,"SLC38A2","CD14 Mono"
3.44771864980865e-38,0.396988783980376,0.464,0.344,8.66411696696914e-34,"ANAPC16","CD14 Mono"
1.03104124028475e-37,-0.988526677471943,0.258,0.34,2.59100663683557e-33,"SLCO3A1","CD14 Mono"
1.17753932268257e-37,-1.64246504912084,0.097,0.174,2.9591563179013e-33,"WDFY3","CD14 Mono"
1.44299783875256e-37,-2.22040034807319,0.052,0.117,3.62625356878519e-33,"ZBTB20","CD14 Mono"
1.52408342100533e-37,0.404022621959853,0.452,0.334,3.83002163698639e-33,"SMIM26","CD14 Mono"
1.99439636196885e-37,-0.262542124200371,0.847,0.896,5.01191805762772e-33,"TKT","CD14 Mono"
2.37006765179936e-37,0.507608963637382,0.344,0.241,5.95598000897178e-33,"ATP1B3","CD14 Mono"
3.06924051020209e-37,-0.59263613287801,0.404,0.49,7.71300140213786e-33,"SOCS3","CD14 Mono"
7.09356241381301e-37,0.25410754580437,0.855,0.831,1.78261223459121e-32,"RPL5","CD14 Mono"
7.28042075478202e-37,0.310704016561691,0.821,0.775,1.82956973567672e-32,"ANXA1","CD14 Mono"
1.13774275743037e-36,0.356237457970141,0.691,0.602,2.85914754942253e-32,"NME2","CD14 Mono"
1.20216911595357e-36,-0.549207713199822,0.475,0.535,3.02105098839133e-32,"RTN4","CD14 Mono"
1.75044894626943e-36,-1.00790530695854,0.238,0.328,4.39887820197507e-32,"CREB5","CD14 Mono"
2.60616638797389e-36,0.458293542603214,0.374,0.265,6.54929613297839e-32,"HMGN1","CD14 Mono"
4.66951922346724e-36,1.40812430837883,0.147,0.081,1.17345018085732e-31,"AF213884.3","CD14 Mono"
7.73453750974177e-36,-0.892199256858556,0.221,0.307,1.94368927619811e-31,"AC090559.1","CD14 Mono"
1.15983805908641e-35,1.27698972286063,0.121,0.061,2.91467304248416e-31,"NR4A3","CD14 Mono"
1.63735942246451e-35,1.22523052860058,0.367,0.267,4.11468422865332e-31,"HIST1H4C","CD14 Mono"
2.08851337752275e-35,0.348291005421491,0.633,0.535,5.24843411771467e-31,"SARAF","CD14 Mono"
3.07856603846441e-35,-0.468981119079352,0.381,0.452,7.73643645466107e-31,"ANKRD11","CD14 Mono"
3.92280311291235e-35,0.259852154057209,0.788,0.692,9.85800422274874e-31,"UBL5","CD14 Mono"
5.62260482941557e-35,0.325743043244391,0.585,0.47,1.41296059363213e-30,"COX6C","CD14 Mono"
5.84783377542368e-35,-0.51235829009538,0.374,0.45,1.46956062776397e-30,"ANKRD13D","CD14 Mono"
7.14740766836714e-35,-0.574732763188779,0.474,0.538,1.79614354706066e-30,"OSBPL8","CD14 Mono"
7.67514517800023e-35,-0.327367817114064,0.722,0.755,1.92876398323146e-30,"CD44","CD14 Mono"
9.20695641965875e-35,-0.465264863497555,0.533,0.585,2.31370814826024e-30,"RPS20","CD14 Mono"
9.40903101117445e-35,-0.900920427760624,0.18,0.265,2.36448949310814e-30,"CCR1","CD14 Mono"
9.99611657091909e-35,1.07647246573778,0.145,0.08,2.51202409427197e-30,"ZEB2-AS1","CD14 Mono"
1.01675560573241e-34,-0.608487492293238,0.443,0.503,2.55510683720554e-30,"SYK","CD14 Mono"
1.43605953532456e-34,-1.19821533333733,0.181,0.261,3.60881761227061e-30,"TBL1X","CD14 Mono"
1.45290138781921e-34,0.296514300346025,0.936,0.902,3.65114118758968e-30,"UBC","CD14 Mono"
1.56449119050102e-34,2.20309386068427,0.119,0.06,3.93156636172906e-30,"SLC7A5","CD14 Mono"
1.89224304217565e-34,-2.0253150250648,0.041,0.1,4.75520676498742e-30,"BCAS3","CD14 Mono"
1.90838113238652e-34,0.360113419196946,0.424,0.312,4.79576178568732e-30,"NDUFA12","CD14 Mono"
2.06081456689198e-34,-0.295992774035691,0.791,0.82,5.17882700659956e-30,"LIMD2","CD14 Mono"
2.10099299776837e-34,-0.947631655718176,0.298,0.371,5.27979540339191e-30,"CUX1","CD14 Mono"
2.40847443790787e-34,0.883157815958877,0.279,0.19,6.05249626246249e-30,"PLK3","CD14 Mono"
2.84582041072976e-34,0.379894229970665,0.48,0.364,7.15154669216389e-30,"MRPL33","CD14 Mono"
2.88616266687519e-34,0.328624766094921,0.622,0.52,7.25292678185735e-30,"SLC25A5","CD14 Mono"
2.90208718197054e-34,-0.593132042475041,0.498,0.55,7.29294508829198e-30,"APBB1IP","CD14 Mono"
2.92393312571726e-34,1.11909431047867,0.175,0.103,7.34784394492748e-30,"ARL5B","CD14 Mono"
5.80110022130955e-34,-0.445062128039429,0.378,0.459,1.45781648561509e-29,"MYO9B","CD14 Mono"
6.73005018308739e-34,-0.656070624616346,0.287,0.372,1.69126161100986e-29,"IL6R","CD14 Mono"
7.06018171942182e-34,-0.335140368414737,0.791,0.822,1.7742236660907e-29,"PYCARD","CD14 Mono"
7.49102690426381e-34,-0.929878685237988,0.302,0.372,1.8824950610415e-29,"MARCH1","CD14 Mono"
9.35219642022253e-34,-1.70373430561627,0.097,0.168,2.35020696040192e-29,"ATXN1","CD14 Mono"
1.05957204453993e-33,-0.981803798752924,0.185,0.266,2.66270454792885e-29,"TIAM1","CD14 Mono"
1.11827004928718e-33,-0.482742204165942,0.435,0.502,2.81021263385867e-29,"EMILIN2","CD14 Mono"
1.58212654721129e-33,-0.419302083848215,0.672,0.702,3.97588401314197e-29,"FPR1","CD14 Mono"
2.13080827500737e-33,-0.79191592553583,0.311,0.382,5.35472119509353e-29,"MAP3K1","CD14 Mono"
2.63217514137301e-33,-0.581806517742236,0.564,0.597,6.61465613027038e-29,"LYST","CD14 Mono"
2.87268226386837e-33,-0.795822325673097,0.178,0.261,7.21905052910122e-29,"TNRC18","CD14 Mono"
2.92560952161166e-33,-0.353441370993692,0.781,0.839,7.35205672781011e-29,"NCF1","CD14 Mono"
4.406225405735e-33,-0.722676218597552,0.263,0.343,1.10728444446121e-28,"RCOR1","CD14 Mono"
4.41892081829488e-33,-0.261258149947163,0.828,0.866,1.1104748016375e-28,"ARPC2","CD14 Mono"
4.82476462236646e-33,-0.797937370615823,0.428,0.49,1.21246334960069e-28,"MEGF9","CD14 Mono"
7.7708370419726e-33,0.583262088418528,0.352,0.251,1.95281134864771e-28,"PER1","CD14 Mono"
8.59107049284547e-33,-0.600817300650953,0.421,0.491,2.15893601485207e-28,"ALOX5","CD14 Mono"
8.72688122535166e-33,0.790095190725253,0.165,0.096,2.19306525193087e-28,"DDIT3","CD14 Mono"
1.14903724005707e-32,-1.11011437000769,0.081,0.15,2.88753058426342e-28,"TNS3","CD14 Mono"
1.27518483755078e-32,0.315724220022531,0.572,0.455,3.20453949676512e-28,"NDUFS5","CD14 Mono"
1.5796212259421e-32,2.14309897366534,0.192,0.122,3.9695881407925e-28,"AL627171.2","CD14 Mono"
1.69069479021319e-32,-0.646296698217534,0.365,0.439,4.24871600780575e-28,"LRRC25","CD14 Mono"
2.03729710641778e-32,-1.35898059564859,0.128,0.206,5.11972762842788e-28,"XPO6","CD14 Mono"
2.46893810497606e-32,-0.410630278758618,0.768,0.806,6.20444145780485e-28,"CSF3R","CD14 Mono"
2.51654363522415e-32,-0.894809294528192,0.195,0.274,6.32407415531829e-28,"CBL","CD14 Mono"
3.76117049947705e-32,0.336143883912378,0.409,0.299,9.45182146518583e-28,"TMEM256","CD14 Mono"
3.84109027829847e-32,-0.8421743899017,0.298,0.372,9.65265986936407e-28,"GAS7","CD14 Mono"
5.25505277043318e-32,-0.966296362738086,0.19,0.266,1.32059476120986e-27,"TBC1D22A","CD14 Mono"
6.02844549825685e-32,0.30810748424363,0.653,0.542,1.51494835371195e-27,"UQCR10","CD14 Mono"
6.75206765354055e-32,1.26275975672456,0.247,0.165,1.69679460133474e-27,"MED29","CD14 Mono"
7.11567686927556e-32,0.377458417140043,0.493,0.384,1.78816959724895e-27,"ROMO1","CD14 Mono"
7.51929372184699e-32,-0.354232229389974,0.737,0.762,1.88959851230015e-27,"RNASET2","CD14 Mono"
9.02135017287748e-32,-1.04768369941919,0.177,0.255,2.26706529844411e-27,"SOS2","CD14 Mono"
1.35463285708349e-31,-1.00541151707976,0.199,0.276,3.4041923698508e-27,"BMP2K","CD14 Mono"
1.37467728870675e-31,-1.67179425964579,0.049,0.107,3.45456402652006e-27,"SLC39A11","CD14 Mono"
1.77385443583347e-31,-0.510717329205539,0.535,0.575,4.4576961972495e-27,"AKAP13","CD14 Mono"
1.95836513416854e-31,-0.456726511557449,0.469,0.533,4.92137158216555e-27,"RCSD1","CD14 Mono"
2.50537459094902e-31,-0.499666759257329,0.54,0.594,6.29600634705489e-27,"CD36","CD14 Mono"
2.98163101284855e-31,-0.735013081176934,0.316,0.387,7.49283873528841e-27,"KDM2A","CD14 Mono"
3.56024080073619e-31,0.29552040925641,0.774,0.685,8.94688513225004e-27,"FOSB","CD14 Mono"
4.5120655893371e-31,0.601690402023542,0.493,0.387,1.13388208260041e-26,"C12orf57","CD14 Mono"
4.92630665545241e-31,2.29396113883973,0.12,0.064,1.23798086251519e-26,"AC020911.2","CD14 Mono"
5.66061810960255e-31,-1.31644114222454,0.103,0.172,1.42251333094312e-26,"VPS13B","CD14 Mono"
7.10276396390262e-31,0.961131724220036,0.435,0.342,1.78492458412873e-26,"IER5","CD14 Mono"
7.16873509604688e-31,0.691716866901063,0.362,0.265,1.80150312963658e-26,"ARL6IP1","CD14 Mono"
1.38845847843768e-30,-0.796579993920252,0.169,0.248,3.48919615631388e-26,"JAK3","CD14 Mono"
1.61610351789019e-30,0.264031412653909,0.668,0.552,4.06126814045804e-26,"POLR2L","CD14 Mono"
2.07660569512123e-30,1.99430128134188,0.163,0.099,5.21851011183966e-26,"AC025164.1","CD14 Mono"
2.40420860518711e-30,0.426458204014737,0.37,0.269,6.0417762248352e-26,"SOD1","CD14 Mono"
2.95263795684434e-30,-0.691666798156779,0.316,0.387,7.41997918554981e-26,"KMT2C","CD14 Mono"
3.49316623054175e-30,-0.405534075895448,0.572,0.621,8.77832673735143e-26,"MYH9","CD14 Mono"
3.94254257586153e-30,0.440673576143402,0.317,0.223,9.90760949314003e-26,"MRPS36","CD14 Mono"
4.10260884584823e-30,1.32285960191378,0.176,0.109,1.03098560296166e-25,"MAFF","CD14 Mono"
4.2014351594351e-30,0.675335561704626,0.527,0.421,1.05582065556604e-25,"HERPUD1","CD14 Mono"
5.52588039723723e-30,1.12982998139633,0.324,0.241,1.38865374382572e-25,"AL021155.5","CD14 Mono"
6.87452556114715e-30,-1.075174000246,0.141,0.215,1.72756827351628e-25,"CR1","CD14 Mono"
7.53119305290829e-30,-0.579316602052654,0.366,0.437,1.89258881419585e-25,"KLF13","CD14 Mono"
7.89317553939446e-30,0.516730130138925,0.384,0.288,1.98355501304983e-25,"CDKN1A","CD14 Mono"
8.40792494085601e-30,0.553502787373927,0.297,0.207,2.11291153763711e-25,"BEST1","CD14 Mono"
8.69854902782668e-30,-0.347708396980511,0.507,0.565,2.18594537069285e-25,"EHBP1L1","CD14 Mono"
9.50517940738082e-30,0.34065153193643,0.503,0.392,2.3886515850748e-25,"NDUFB4","CD14 Mono"
1.03389270128504e-29,1.12301864898949,0.201,0.129,2.5981723583293e-25,"ZFAND2A","CD14 Mono"
1.10255583504754e-29,-1.01150770466988,0.128,0.201,2.77072281347447e-25,"CYP1B1","CD14 Mono"
1.11305123246314e-29,0.571561801825836,0.547,0.439,2.79709774717986e-25,"RSRP1","CD14 Mono"
1.2514355789545e-29,0.357963992135227,0.639,0.545,3.14485760991266e-25,"SNHG29","CD14 Mono"
1.49513204029431e-29,-1.22609719401945,0.298,0.361,3.75726681725961e-25,"MED13L","CD14 Mono"
2.3394668473183e-29,-1.56317237902902,0.132,0.2,5.87908018731089e-25,"NCOA1","CD14 Mono"
2.59700279855321e-29,-0.850301959699633,0.167,0.242,6.52626803276421e-25,"ITPR2","CD14 Mono"
2.6200472637783e-29,0.753277691091399,0.419,0.323,6.58417877387486e-25,"CALR","CD14 Mono"
2.78831352048137e-29,-0.476369203929624,0.49,0.548,7.00703187696968e-25,"MPEG1","CD14 Mono"
2.81160799315294e-29,-0.573042684599908,0.377,0.446,7.06557088679335e-25,"CD4","CD14 Mono"
3.74134673674789e-29,-0.641883597249024,0.192,0.271,9.40200434944743e-25,"NBPF14","CD14 Mono"
4.01701278405817e-29,-0.774073420821418,0.513,0.556,1.00947531263382e-24,"RIPOR2","CD14 Mono"
4.66921207561836e-29,-0.372935057955685,0.6,0.638,1.17337299460289e-24,"PTP4A2","CD14 Mono"
5.05543340800999e-29,0.253405959875346,0.771,0.681,1.27043041543291e-24,"ALDOA","CD14 Mono"
5.61432196700669e-29,1.11542034481507,0.132,0.073,1.41087911030878e-24,"INSIG1","CD14 Mono"
5.88635759389036e-29,-0.515891159758873,0.515,0.568,1.47924166334465e-24,"SLC2A3","CD14 Mono"
6.35781277991744e-29,-1.0777428494936,0.191,0.266,1.59771835159325e-24,"DOCK5","CD14 Mono"
7.17196731813797e-29,-0.920153703923407,0.243,0.312,1.80231538704807e-24,"PIAS1","CD14 Mono"
7.22347329737221e-29,0.351807036815419,0.42,0.316,1.81525883962964e-24,"RSL24D1","CD14 Mono"
1.26021290092015e-28,-0.537998078645838,0.475,0.528,3.16691502001234e-24,"FERMT3","CD14 Mono"
1.29384597525782e-28,-0.684818607002443,0.348,0.411,3.25143493582289e-24,"IKZF1","CD14 Mono"
1.39834347724002e-28,-0.920440321571152,0.198,0.272,3.51403715830416e-24,"PIK3CD","CD14 Mono"
1.45781808983621e-28,0.372524390040427,0.612,0.493,3.66349685975838e-24,"MAP1LC3B","CD14 Mono"
2.57795777919514e-28,0.267018970729752,0.609,0.502,6.47840789911739e-24,"SNRPD2","CD14 Mono"
3.16884510340902e-28,0.526891403797996,0.329,0.236,7.96330774486687e-24,"CITED2","CD14 Mono"
3.35552671158842e-28,1.23023012597165,0.162,0.099,8.4324386262217e-24,"THUMPD3-AS1","CD14 Mono"
3.55219795647368e-28,-1.43025840805532,0.178,0.244,8.92667346461837e-24,"FNDC3B","CD14 Mono"
4.2025629958696e-28,-1.02448316388002,0.112,0.181,1.05610408086203e-23,"RREB1","CD14 Mono"
4.33598907847334e-28,-0.547103202199918,0.408,0.466,1.08963405542035e-23,"RIN3","CD14 Mono"
5.79641425914428e-28,-0.689873614120757,0.329,0.393,1.45663890332296e-23,"DIAPH1","CD14 Mono"
5.84820122810977e-28,-0.274635820927005,0.819,0.84,1.46965296862399e-23,"HLA-E","CD14 Mono"
5.96292040907529e-28,-1.18520609396222,0.084,0.146,1.49848189880062e-23,"TET3","CD14 Mono"
8.54161378490569e-28,1.380879525547,0.142,0.082,2.1465075441468e-23,"SNHG1","CD14 Mono"
9.38099686937307e-28,0.322545759507332,0.155,0.089,2.35744451327345e-23,"UTY","CD14 Mono"
1.2174512028997e-27,-0.881740015927111,0.461,0.496,3.05945487288694e-23,"AOAH","CD14 Mono"
1.57318729854226e-27,-0.576719783281432,0.367,0.43,3.9534196812367e-23,"STK10","CD14 Mono"
1.75440281684612e-27,2.82315251646717,0.121,0.069,4.40881427873429e-23,"HEXIM1","CD14 Mono"
2.20036449400583e-27,2.06158690181587,0.27,0.194,5.52951597343665e-23,"INTS6","CD14 Mono"
2.76349369180893e-27,-0.998192896670629,0.101,0.165,6.94465964751585e-23,"ZNF710","CD14 Mono"
2.77660849269294e-27,-0.324608537042409,0.531,0.584,6.97761714213736e-23,"LRP1","CD14 Mono"
2.82947278694487e-27,0.646384968490941,0.305,0.221,7.11046511359246e-23,"IL1RN","CD14 Mono"
3.60370735785119e-27,0.440234721929204,0.428,0.334,9.05611659028004e-23,"DUSP2","CD14 Mono"
3.6539149000553e-27,-0.630766213312866,0.277,0.349,9.18228814383896e-23,"SENP6","CD14 Mono"
4.07160969934054e-27,0.436179433958884,0.301,0.213,1.02319551744428e-22,"CCDC59","CD14 Mono"
4.51464516339487e-27,-1.65713924976933,0.172,0.235,1.13453032956113e-22,"CHST11","CD14 Mono"
5.67868179804675e-27,-0.845826977547568,0.117,0.185,1.42705273584915e-22,"DNAJC5","CD14 Mono"
6.98216430435476e-27,-1.10985660841218,0.219,0.285,1.75461788968435e-22,"ZSWIM6","CD14 Mono"
8.62792893861952e-27,-1.14628227315288,0.422,0.465,2.16819854227508e-22,"PLXDC2","CD14 Mono"
9.46201689830902e-27,0.369626732403261,0.282,0.197,2.37780484654506e-22,"LEPROTL1","CD14 Mono"
1.05516913683378e-26,-0.885829042365707,0.118,0.186,2.65164004086328e-22,"KDM6A","CD14 Mono"
1.08212317783128e-26,0.343392769544563,0.428,0.329,2.71937554589002e-22,"SNRPG","CD14 Mono"
1.08645154448358e-26,0.552903555744621,0.38,0.288,2.73025273128723e-22,"TUBB4B","CD14 Mono"
1.14793505811328e-26,0.583438394479612,0.154,0.092,2.88476080103868e-22,"DANCR","CD14 Mono"
1.26798159681328e-26,-1.22518618296271,0.204,0.267,3.18643775279176e-22,"DENND1A","CD14 Mono"
1.39111937256126e-26,-0.262845619203272,0.698,0.723,3.49588298324645e-22,"CAST","CD14 Mono"
1.511448921417e-26,0.257026512175158,0.694,0.612,3.79827113952091e-22,"SUMO2","CD14 Mono"
1.78183434873513e-26,-1.51390318979493,0.138,0.201,4.47774971837137e-22,"TRPS1","CD14 Mono"
2.18685801614954e-26,0.324178861342013,0.32,0.23,5.49557419458378e-22,"PHPT1","CD14 Mono"
2.739688005845e-26,-0.721623710420818,0.242,0.315,6.88483595868849e-22,"CREBBP","CD14 Mono"
2.74149450077379e-26,-0.972970679464233,0.211,0.277,6.88937568044453e-22,"GRK3","CD14 Mono"
2.97063371945972e-26,-1.38290179357375,0.129,0.191,7.46520253700228e-22,"NCOA2","CD14 Mono"
3.81780168823909e-26,-1.31965391340856,0.174,0.239,9.59413564254484e-22,"COP1","CD14 Mono"
4.25259533597099e-26,-0.479475012941531,0.348,0.416,1.06867720792951e-21,"PLCB2","CD14 Mono"
5.59964703171167e-26,0.44032747428031,0.366,0.274,1.40719129906914e-21,"SELENOK","CD14 Mono"
6.18945875689404e-26,-1.24888852725677,0.114,0.176,1.55541098560747e-21,"FTX","CD14 Mono"
7.01544724341395e-26,-0.751096517994646,0.244,0.313,1.76298189226992e-21,"GSK3B","CD14 Mono"
8.29159383468366e-26,-0.35344792660027,0.556,0.603,2.083677530656e-21,"GRK2","CD14 Mono"
8.39651026446674e-26,-0.87954348170951,0.203,0.271,2.11004302946049e-21,"KANSL1","CD14 Mono"
1.22096395443281e-25,-0.369974336238904,0.665,0.685,3.06828241748966e-21,"CTSD","CD14 Mono"
1.38295035664166e-25,0.800899128706668,0.299,0.22,3.47535424624049e-21,"MT2A","CD14 Mono"
1.44961407103361e-25,0.366756165718365,0.465,0.365,3.64288016050746e-21,"NSA2","CD14 Mono"
1.50058318866754e-25,1.30359946174093,0.102,0.055,3.77096555312152e-21,"AC092803.1","CD14 Mono"
1.5162084193069e-25,-1.35064114482659,0.195,0.257,3.81023175771823e-21,"ZFAND3","CD14 Mono"
2.80477295953791e-25,-1.34604200668873,0.157,0.22,7.04839444731877e-21,"GAB2","CD14 Mono"
3.12674128671447e-25,-1.09853942654877,0.093,0.154,7.85750085351347e-21,"EXOC6","CD14 Mono"
3.58082857612631e-25,-1.24570595995959,0.135,0.197,8.99862221180542e-21,"TMEM131L","CD14 Mono"
3.82712036441486e-25,0.351557807310149,0.38,0.286,9.61755347577454e-21,"NDUFS8","CD14 Mono"
4.1582155427423e-25,0.508561104186471,0.173,0.108,1.04495956589114e-20,"A1BG","CD14 Mono"
4.23148870100681e-25,1.14758500668479,0.183,0.122,1.06337311056301e-20,"TFRC","CD14 Mono"
4.26339259010515e-25,-0.8206395829625,0.199,0.267,1.07139055789342e-20,"AGO4","CD14 Mono"
4.41357899374773e-25,0.327378650078002,0.301,0.215,1.1091324011288e-20,"PDCD5","CD14 Mono"
4.46712392008081e-25,1.49483603736158,0.102,0.055,1.12258824111631e-20,"DUSP5","CD14 Mono"
4.8948041757405e-25,-1.41941338797747,0.081,0.139,1.23006428936359e-20,"ALPK1","CD14 Mono"
4.90285859436467e-25,-1.19374493903025,0.278,0.332,1.23208836476384e-20,"GNAQ","CD14 Mono"
5.22850350238638e-25,-0.498474792497511,0.441,0.499,1.3139229301497e-20,"ITGAX","CD14 Mono"
5.46082455838864e-25,-0.581379941679066,0.357,0.418,1.37230521152306e-20,"TGFBR2","CD14 Mono"
5.91736604410485e-25,-0.528344752511604,0.442,0.488,1.48703408688355e-20,"ROCK1","CD14 Mono"
8.68009332489707e-25,-0.809092156935838,0.205,0.273,2.18130745254663e-20,"KDM7A","CD14 Mono"
9.69767870533969e-25,0.788607614625387,0.523,0.424,2.43702665865186e-20,"SRSF2","CD14 Mono"
1.02848248896076e-24,-0.674599463214702,0.391,0.436,2.58457649475838e-20,"CCNY","CD14 Mono"
1.18404642062903e-24,-0.531400186195034,0.243,0.316,2.97550865504075e-20,"APOBR","CD14 Mono"
1.31780052963341e-24,0.534648333184911,0.571,0.491,3.31163273096876e-20,"HSP90AB1","CD14 Mono"
1.51214665562009e-24,0.290669546132211,0.413,0.311,3.80002454557327e-20,"NDUFA6","CD14 Mono"
1.68882875110156e-24,-0.74928013854506,0.176,0.244,4.24402665151821e-20,"CAMKK2","CD14 Mono"
2.08724829739252e-24,0.402129224689674,0.469,0.371,5.2452549713474e-20,"LDHA","CD14 Mono"
2.3810223697982e-24,0.27638374480617,0.467,0.354,5.98350921530287e-20,"SGK1","CD14 Mono"
3.33023542792058e-24,-1.23987928116089,0.136,0.197,8.36888163036442e-20,"MAP3K5","CD14 Mono"
3.48573075946828e-24,-1.03624926699746,0.133,0.197,8.75964139854378e-20,"ARHGAP25","CD14 Mono"
3.56284291495509e-24,-0.902303316839005,0.19,0.258,8.95342424528213e-20,"PLXNC1","CD14 Mono"
3.5818622783935e-24,1.5022488704443,0.194,0.131,9.00121990560286e-20,"AC091271.1","CD14 Mono"
3.95193257796403e-24,1.14266244959125,0.153,0.097,9.93120656842361e-20,"PHLDA2","CD14 Mono"
5.34173615709283e-24,-1.41410126866501,0.071,0.125,1.34237829627743e-19,"FAM172A","CD14 Mono"
6.36361360628114e-24,-1.48794624371472,0.125,0.183,1.59917609925845e-19,"LPP","CD14 Mono"
7.2545406554411e-24,-1.55913611425227,0.118,0.176,1.82306606671235e-19,"MAML3","CD14 Mono"
1.25031753290881e-23,0.411333048864062,0.25,0.179,3.14204796019983e-19,"LUCAT1","CD14 Mono"
1.33660825336637e-23,0.254227820620446,0.604,0.506,3.3588965407097e-19,"TXN","CD14 Mono"
1.36871197895552e-23,0.266221843391902,0.591,0.491,3.43957320311523e-19,"DBI","CD14 Mono"
1.37981553428213e-23,-0.674293724453879,0.244,0.31,3.46747643765099e-19,"ARRB1","CD14 Mono"
1.46505614025435e-23,-0.664927386525755,0.352,0.406,3.68168608045919e-19,"BACH1","CD14 Mono"
1.74011195473588e-23,0.718024787849073,0.126,0.075,4.37290134225127e-19,"ISG20","CD14 Mono"
1.74440451483459e-23,0.380157883151606,0.334,0.25,4.38368854577932e-19,"SNRPF","CD14 Mono"
2.2361167444827e-23,0.704871872859087,0.182,0.12,5.61936137888503e-19,"ANKRD28","CD14 Mono"
3.00736100288904e-23,-0.767774674817373,0.267,0.326,7.55749820026016e-19,"CELF1","CD14 Mono"
3.26900597899327e-23,-1.06177099038122,0.079,0.134,8.21501202521009e-19,"TRAPPC9","CD14 Mono"
3.32654337473338e-23,-0.520850493064628,0.335,0.401,8.35960350070499e-19,"RXRA","CD14 Mono"
5.21035167601899e-23,-1.11502956855067,0.15,0.212,1.30936137618357e-18,"USP32","CD14 Mono"
5.37460683781276e-23,-0.983944296872886,0.137,0.199,1.35063869834235e-18,"ANTXR2","CD14 Mono"
